Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Low-temperature fuel cells: Outlook for application in energy storage systems and materials for their development,Thermal Engineering,,,,10.1134/S0040601516060070,I. A. SteninaE. Yu. SafronovaA. V. LevchenkoYu. A. DobrovolskyA. B. Yaroslavtsev,2016,https://link.springer.com/article/10.1134/S0040601516060070,Article
Diffusion Equations,Diffusion in Solids,,,,10.1007/978-3-319-48206-4_1,Paul Shewmon,2016,https://link.springer.com/chapter/10.1007/978-3-319-48206-4_1,Chapter
Nitriding of Fe-3% Si alloy,Steel in Translation,,,,10.3103/S0967091215020096,M. L. Lobanov,2015,https://link.springer.com/article/10.3103/S0967091215020096,Article
Modelling Fine-Grained Access Control Policies in Grids,Journal of Grid Computing,,,,10.1007/s10723-015-9351-x,Benjamin Aziz,2015,https://link.springer.com/article/10.1007/s10723-015-9351-x,Article
Nonwoven blend composites based on poly(3-hydroxybutyrate)–chitosan ultrathin fibers prepared via electrospinning,Polymer Science Series A,,,,10.1134/S0965545X16010041,S. G. KarpovaA. A. Ol’khovA. L. IordanskiiS. M. LomakinN. S. ShilkinaA. A. PopovK. Z. GumargalievaA. A. Berlin,2016,https://link.springer.com/article/10.1134/S0965545X16010041,Article
Neoliberal Frontiers and Economic Insecurity: Is Basic Income a Solution?,Basic Income in Australia and New Zealand,,,,10.1057/9781137535320_1,Jennifer MaysGreg MarstonJohn Tomlinson,2016,https://link.springer.com/chapter/10.1057/9781137535320_1,Chapter
C–N–P interactions control climate driven changes in regional patterns of C storage on the North Slope of Alaska,Landscape Ecology,,,,10.1007/s10980-015-0266-5,Yueyang JiangAdrian V. RochaEdward B. RastetterGaius R. ShaverUmakant MishraQianlai ZhuangBonnie L. Kwiatkowski,2015,https://link.springer.com/article/10.1007/s10980-015-0266-5,Article
Joint atmospheric-terrestrial water balances for East Africa: a WRF-Hydro case study for the upper Tana River basin,Theoretical and Applied Climatology,,,,10.1007/s00704-017-2050-8,Noah KerandiJoel ArnaultPatrick LauxSven WagnerJohnson KithekaHarald Kunstmann,2017,https://link.springer.com/article/10.1007/s00704-017-2050-8,Article
A hyperbolic phase-field model for rapid solidification of a binary alloy,Journal of Materials Science,,,,10.1007/s10853-014-8686-1,Haifeng WangWangwang KuangXiao ZhangFeng Liu,2014,https://link.springer.com/article/10.1007/s10853-014-8686-1,Article
Influence of low-temperature annealing time on the evolution of the structure and mechanical properties of a titanium Ti-Al-V alloy in the submicrocrystalline state,The Physics of Metals and Metallography,,,,10.1134/S0031918X15030114,I. V. RatochkaO. N. LykovaE. V. Naidenkin,2015,https://link.springer.com/article/10.1134/S0031918X15030114,Article
"Quantum chemical modeling of nanostructured silicon Si<sub>
                <i>n</i>
              </sub> (<i>n</i> = 2—308). The snowball-type structures",Russian Chemical Bulletin,,,,10.1007/s11172-016-1346-7,T. S. ZyubinaA. S. ZyubinYu. A. DobrovolskyV. M. Volokhov,2016,https://link.springer.com/article/10.1007/s11172-016-1346-7,Article
Influence of the machining sequence on the residual stress redistribution and machining quality: analysis and improvement using numerical simulations,The International Journal of Advanced Manufacturing Technology,,,,10.1007/s00170-015-7521-4,X. CeruttiK. Mocellin,2015,https://link.springer.com/article/10.1007/s00170-015-7521-4,Article
Assessment of densification and mechanical property of AISI 8630 steel composition on different heat treatments produced through hot upsetting powder preform forging,Metals and Materials International,,,,10.1007/s12540-015-5105-3,Y. G. BalaS. Raman SankaranarayananK. S. Pandey,2015,https://link.springer.com/article/10.1007/s12540-015-5105-3,Article
An Analysis of Public Clouds Elasticity in the Execution of Scientific Applications: a Survey,Journal of Grid Computing,,,,10.1007/s10723-016-9361-3,Guilherme GalanteLuis Carlos Erpen De BonaAntonio Roberto MuryBruno SchulzeRodrigo da Rosa Righi,2016,https://link.springer.com/article/10.1007/s10723-016-9361-3,Article
Grid based contour parameterization and optimization of extruded aluminum profiles considering structural and manufacturing aspects,Structural and Multidisciplinary Optimization,,,,10.1007/s00158-016-1463-9,Rainer WehrleHorst Baier,2016,https://link.springer.com/article/10.1007/s00158-016-1463-9,Article
Electromagnetically induced transparency resonances inverted in magnetic field,Journal of Experimental and Theoretical Physics,,,,10.1134/S1063776115130142,A. SargsyanD. SarkisyanY. Pashayan-LeroyC. LeroyS. CartalevaA. D. Wilson-GordonM. Auzinsh,2015,https://link.springer.com/article/10.1134/S1063776115130142,Article
Hybrid Transactional Memory Revisited,Distributed Computing,,,,10.1007/978-3-662-48653-5_15,Wenjia RuanMichael Spear,2015,https://link.springer.com/chapter/10.1007/978-3-662-48653-5_15,Conference paper
"Dendrite segregation in Ni<sub>3</sub>Al-based intermetallic single crystals alloyed with Cr, Mo, W, Ti, Co, and Re",Russian Metallurgy (Metally),,,,10.1134/S0036029515070058,A. A. DrozdovK. B. PovarovaA. E. MorozovA. V. AntonovaM. A. BulakhtinaN. A. Alad’ev,2015,https://link.springer.com/article/10.1134/S0036029515070058,Article
Effect of arsenic content and quenching temperature on solidification microstructure and arsenic distribution in iron-arsenic alloys,"International Journal of Minerals, Metallurgy, and Materials",,,,10.1007/s12613-015-1125-8,Wen-bin XinBo SongChuan-gen HuangMing-ming SongGao-yang Song,2015,https://link.springer.com/article/10.1007/s12613-015-1125-8,Article
Abstracts,European Biophysics Journal,,,,10.1007/s00249-017-1222-x,,2017,https://link.springer.com/article/10.1007/s00249-017-1222-x,Article
Simulation of the spectroscopic response and electron dynamics in a double quantum dot,Russian Microelectronics,,,,10.1134/S1063739716010108,A. V. TsukanovV. G. Chekmachev,2016,https://link.springer.com/article/10.1134/S1063739716010108,Article
Tetragonality and the distribution of carbon atoms in the Fe–C martensite: Molecular-dynamics simulation,The Physics of Metals and Metallography,,,,10.1134/S0031918X1601004X,P. V. ChirkovA. A. MirzoevD. A. Mirzaev,2016,https://link.springer.com/article/10.1134/S0031918X1601004X,Article
OpenAtom: Scalable Ab-Initio Molecular Dynamics with Diverse Capabilities,High Performance Computing,,,,10.1007/978-3-319-41321-1_8,Nikhil JainEric BohmEric MikidaSubhasish MandalMinjung KimPrateek JindalQi LiSohrab Ismail-BeigiGlenn J. MartynaLaxmikant V. Kale,2016,https://link.springer.com/chapter/10.1007/978-3-319-41321-1_8,Conference paper
Introducing the Cloud Computing Platform,Hardening Azure Applications,,,,10.1007/978-1-4842-0920-2_1,Suren MachirajuSuraj Gaurav,2015,https://link.springer.com/chapter/10.1007/978-1-4842-0920-2_1,Chapter
"The Big Four: Structural Marginalisation, Globalisation, Demographic Change and Technology",Educating Generation Next,,,,10.1057/9781137526403_3,Lucas Walsh,2016,https://link.springer.com/chapter/10.1057/9781137526403_3,Chapter
One-loop contributions to neutral minima in the inert doublet model,Journal of High Energy Physics,,,,10.1007/JHEP04(2016)099,P. M. FerreiraBogumila SwieŻewska,2016,https://link.springer.com/article/10.1007/JHEP04(2016)099,Article
A survey of dark matter and related topics in cosmology,Frontiers of Physics,,,,10.1007/s11467-016-0583-4,Bing-Lin Young,2016,https://link.springer.com/article/10.1007/s11467-016-0583-4,Article
Increasing the fatigue life of steel and alloys by electron-beam treatment,Steel in Translation,,,,10.3103/S0967091215050046,V. E. GromovS. V. Vorob’evV. V. SizovS. V. KonovalovYu. F. Ivanov,2015,https://link.springer.com/article/10.3103/S0967091215050046,Article
The numerical and experimental evaluations in the weld mushy zone of modern third generation nickel-based superalloys,The International Journal of Advanced Manufacturing Technology,,,,10.1007/s00170-015-7519-y,Homam Naffakh-Moosavy,2015,https://link.springer.com/article/10.1007/s00170-015-7519-y,Article
Introduction,Multi-dimensional Optical Storage,,,,10.1007/978-981-10-0932-7_1,Duanyi Xu,2016,https://link.springer.com/chapter/10.1007/978-981-10-0932-7_1,Chapter
Comparative analysis of the amorphous phases obtained in Ti<sub>50</sub>Ni<sub>25</sub>Cu<sub>25</sub> alloy using different approaches,Bulletin of the Russian Academy of Sciences: Physics,,,,10.3103/S1062873814110240,A. V. ShalimovaA. A. VeligzhaninR. V. SundeevJa. V. ZubavichusA. M. GlezerA. A. Chernyshov,2014,https://link.springer.com/article/10.3103/S1062873814110240,Article
Effective Verification of Replicated Data Types Using Later Appearance Records (LAR),Automated Technology for Verification and Analysis,,,,10.1007/978-3-319-24953-7_23,Madhavan MukundGautham Shenoy R.S. P. Suresh,2015,https://link.springer.com/chapter/10.1007/978-3-319-24953-7_23,Conference paper
Indigenous Knowledge in Mexico: Between Environmentalism and Rural Development,Environmental Governance in Latin America,,,,10.1007/978-1-137-50572-9_4,Mina Kleiche-DrayRoland Waast,2016,https://link.springer.com/chapter/10.1007/978-1-137-50572-9_4,Chapter
Role of the effect of electric field redistribution in the variation of the characteristics of open metal—insulator—metal “sandwich” structures under the action of moisture,Technical Physics,,,,10.1134/S1063784215090133,V. M. MordvintsevV. L. LevinS. E. KudryavtsevL. A. Tsvetkova,2015,https://link.springer.com/article/10.1134/S1063784215090133,Article
Optimal root system strategies for desert phreatophytic seedlings in the search for groundwater,Journal of Arid Land,,,,10.1007/s40333-015-0006-3,Changjun LiFanjiang ZengBo ZhangBo LiuZichun GuoHuanhuan GaoTashpolat Tiyip,2015,https://link.springer.com/article/10.1007/s40333-015-0006-3,Article
Automation,"Microservices, IoT, and Azure",,,,10.1007/978-1-4842-1275-2_5,Bob Familiar,2015,https://link.springer.com/chapter/10.1007/978-1-4842-1275-2_5,Chapter
Hydrogen adsorption and diffusion on the PdTa alloy surface,Journal of Experimental and Theoretical Physics,,,,10.1134/S106377611408007X,S. S. KulkovA. V. BakulinS. E. Kulkova,2014,https://link.springer.com/article/10.1134/S106377611408007X,Article
Quantitative Analysis of Consistency in NoSQL Key-Value Stores,Quantitative Evaluation of Systems,,,,10.1007/978-3-319-22264-6_15,Si LiuSon NguyenJatin GanhotraMuntasir Raihan RahmanIndranil GuptaJosé Meseguer,2015,https://link.springer.com/chapter/10.1007/978-3-319-22264-6_15,Conference paper
Chemical and phase composition of GaMnAs/GaAs/InGaAs spin light-emitting diodes,Semiconductors,,,,10.1134/S1063782614060219,D. E. NikolichevA. V. BoryakovS. Yu. ZubkovR. N. KryukovM. V. DorokhinA. V. Kudrin,2014,https://link.springer.com/article/10.1134/S1063782614060219,Article
Conclusions: Innovation as a Political Project,"Innovation, Democracy and Efficiency",,,,10.1057/9781137449665_5,Francesco GrilloRaffaella Y. Nanetti,2016,https://link.springer.com/chapter/10.1057/9781137449665_5,Chapter
Resonance reflection of light from a ν = 1/3 Laughlin liquid,JETP Letters,,,,10.1134/S0021364014210085,L. V. KulikA. S. ZhuravlevV. E. BistiV. E. KirpichevM. N. KhannanovI. V. Kukushkin,2015,https://link.springer.com/article/10.1134/S0021364014210085,Article
The ISPS Code and the Cost of Port Compliance: An Initial Logistics and Supply Chain Framework for Port Security Assessment and Management,Port Management,,,,10.1057/9781137475770_6,Khalid Bichou,2015,https://link.springer.com/chapter/10.1057/9781137475770_6,Chapter
Formation of an axial texture during drawing steel with a lamellar structure,Doklady Physical Chemistry,,,,10.1134/S0012501614120033,V. M. SchastlivtsevN. A. TereshchenkoI. L. YakovlevaM. V. Chukin,2014,https://link.springer.com/article/10.1134/S0012501614120033,Article
Spread of entanglement and causality,Journal of High Energy Physics,,,,10.1007/JHEP07(2016)077,Horacio CasiniHong LiuMárk Mezei,2016,https://link.springer.com/article/10.1007/JHEP07(2016)077,Article
Experimental Investigation and Large-Eddy Simulation of the Turbulent Flow past a Smooth and Rigid Hemisphere,"Flow, Turbulence and Combustion",,,,10.1007/s10494-015-9690-5,Jens Nikolas WoodGuillaume De NayerStephan SchmidtMichael Breuer,2016,https://link.springer.com/article/10.1007/s10494-015-9690-5,Article
Impacts of urbanization on future climate in China,Climate Dynamics,,,,10.1007/s00382-015-2840-6,Liang ChenOliver W. Frauenfeld,2015,https://link.springer.com/article/10.1007/s00382-015-2840-6,Article
Ordering in V-O and V-N solid solutions: Computer simulation,Bulletin of the Russian Academy of Sciences: Physics,,,,10.3103/S1062873814100050,M. S. BlanterV. V. DmitrievA. V. Ruban,2014,https://link.springer.com/article/10.3103/S1062873814100050,Article
"Structure, microhardness, and strength of a directionally crystallized Al-Ge alloy",Physics of the Solid State,,,,10.1134/S1063783414030111,L. I. DerkachenkoB. N. KorchunovS. P. NikanorovV. N. OsipovV. V. Shpeizman,2014,https://link.springer.com/article/10.1134/S1063783414030111,Article
EPOS 35th Congress Meeting,Journal of Children's Orthopaedics,,,,10.1007/s11832-016-0714-z,,2016,https://link.springer.com/article/10.1007/s11832-016-0714-z,Article
Invariant exchange perturbation theory for multicenter systems: Time-dependent perturbations,Journal of Experimental and Theoretical Physics,,,,10.1134/S106377611502017X,E. V. OrlenkoA. V. EvstafevF. E. Orlenko,2015,https://link.springer.com/article/10.1134/S106377611502017X,Article
Differential equation for tool wear,Russian Engineering Research,,,,10.3103/S1068798X14120193,S. I. Petrushin,2014,https://link.springer.com/article/10.3103/S1068798X14120193,Article
Manifestation of unconventional biexciton states in quantum dots,Nature Communications,,,,10.1038/ncomms6721,Gerald HönigGordon CallsenAndrei SchliwaStefan KalinowskiChristian KindelSatoshi KakoYasuhiko ArakawaDieter BimbergAxel Hoffmann,2014,https://link.springer.com/article/10.1038/ncomms6721,Article
Modeling of transport phenomena and solidification cracking in laser spot bead-on-plate welding of AA6063-T6 alloy. Part I—the mathematical model,The International Journal of Advanced Manufacturing Technology,,,,10.1007/s00170-014-5924-2,Jiangwei LiuZhenghua RaoShengming LiaoPei-Chung Wang,2014,https://link.springer.com/article/10.1007/s00170-014-5924-2,Article
Phosphoinositide-dependent perimembrane mechanisms of regulating cellular processes,Biochemistry (Moscow) Supplement Series A: Membrane and Cell Biology,,,,10.1134/S1990747815020166,Yu. N. Orlov,2015,https://link.springer.com/article/10.1134/S1990747815020166,Article
An investigation on microstructure and properties of dissimilar welded Inconel 625 and SUS 304 using high-power CO<sub>2</sub> laser,The International Journal of Advanced Manufacturing Technology,,,,10.1007/s00170-014-6349-7,Gang LiJian HuangYixiong Wu,2014,https://link.springer.com/article/10.1007/s00170-014-6349-7,Article
"
              <i>In Situ</i> Experimental Study of Near-Tip Strain Evolution of Fatigue Cracks",Experimental Mechanics,,,,10.1007/s11340-015-0014-4,Y.-W. LuC. LuptonM.-L. ZhuJ. Tong,2015,https://link.springer.com/article/10.1007/s11340-015-0014-4,Article
Assessment of Surface-Layer Coherent Structure Detection in Dual-Doppler Lidar Data Based on Virtual Measurements,Boundary-Layer Meteorology,,,,10.1007/s10546-015-0039-3,C. StawiarskiK. TräumnerC. KottmeierC. KniggeS. Raasch,2015,https://link.springer.com/article/10.1007/s10546-015-0039-3,Article
"Bis(pentafluorophenyl)phosphinous acid in the synthesis of <i>P</i>,<i>P</i>-bis(pentafluorophenyl)phosphorylalkanones and -alkanediones",Russian Chemical Bulletin,,,,10.1007/s11172-014-0741-1,E. I. GoryunovI. B. GoryunovaYu. V. NelyubinaN. G. FrolovaE. D. SavinT. V. StrelkovaM. P. PasechnikV. K. Brel,2014,https://link.springer.com/article/10.1007/s11172-014-0741-1,Article
Phonon focusing and temperature dependences of thermal conductivity of silicon nanofilms,Journal of Experimental and Theoretical Physics,,,,10.1134/S1063776115020144,I. I. KuleyevS. M. BakharevI. G. KuleyevV. V. Ustinov,2015,https://link.springer.com/article/10.1134/S1063776115020144,Article
